date,item,sales,year,month,wk_num,wk_day_numb,forecast
2017-07-21,40,44.0,2017,7,29,4,
2017-07-22,40,45.0,2017,7,29,5,
2017-07-23,40,41.0,2017,7,29,6,
2017-07-24,40,22.0,2017,7,30,0,
2017-07-25,40,38.0,2017,7,30,1,
2017-07-26,40,34.0,2017,7,30,2,
2017-07-27,40,33.0,2017,7,30,3,
2017-07-28,40,37.0,2017,7,30,4,
2017-07-29,40,49.0,2017,7,30,5,
2017-07-30,40,50.0,2017,7,30,6,
2017-07-31,40,37.0,2017,7,31,0,
2017-08-01,40,29.0,2017,8,31,1,
2017-08-02,40,23.0,2017,8,31,2,
2017-08-03,40,42.0,2017,8,31,3,
2017-08-04,40,35.0,2017,8,31,4,
2017-08-05,40,39.0,2017,8,31,5,
2017-08-06,40,41.0,2017,8,31,6,
2017-08-07,40,26.0,2017,8,32,0,
2017-08-08,40,30.0,2017,8,32,1,
2017-08-09,40,29.0,2017,8,32,2,
2017-08-10,40,23.0,2017,8,32,3,
2017-08-11,40,39.0,2017,8,32,4,
2017-08-12,40,34.0,2017,8,32,5,
2017-08-13,40,44.0,2017,8,32,6,
2017-08-14,40,23.0,2017,8,33,0,
2017-08-15,40,31.0,2017,8,33,1,
2017-08-16,40,25.0,2017,8,33,2,
2017-08-17,40,37.0,2017,8,33,3,
2017-08-18,40,32.0,2017,8,33,4,
2017-08-19,40,42.0,2017,8,33,5,
2017-08-20,40,47.0,2017,8,33,6,
2017-08-21,40,18.0,2017,8,34,0,
2017-08-22,40,31.0,2017,8,34,1,
2017-08-23,40,27.0,2017,8,34,2,
2017-08-24,40,32.0,2017,8,34,3,
2017-08-25,40,29.0,2017,8,34,4,
2017-08-26,40,46.0,2017,8,34,5,
2017-08-27,40,43.0,2017,8,34,6,
2017-08-28,40,24.0,2017,8,35,0,
2017-08-29,40,30.0,2017,8,35,1,
2017-08-30,40,24.0,2017,8,35,2,
2017-08-31,40,32.0,2017,8,35,3,
2017-09-01,40,36.0,2017,9,35,4,
2017-09-02,40,48.0,2017,9,35,5,
2017-09-03,40,45.0,2017,9,35,6,
2017-09-04,40,21.0,2017,9,36,0,
2017-09-05,40,34.0,2017,9,36,1,
2017-09-06,40,31.0,2017,9,36,2,
2017-09-07,40,34.0,2017,9,36,3,
2017-09-08,40,30.0,2017,9,36,4,
2017-09-09,40,33.0,2017,9,36,5,
2017-09-10,40,31.0,2017,9,36,6,
2017-09-11,40,22.0,2017,9,37,0,
2017-09-12,40,27.0,2017,9,37,1,
2017-09-13,40,27.0,2017,9,37,2,
2017-09-14,40,29.0,2017,9,37,3,
2017-09-15,40,26.0,2017,9,37,4,
2017-09-16,40,33.0,2017,9,37,5,
2017-09-17,40,46.0,2017,9,37,6,
2017-09-18,40,19.0,2017,9,38,0,
2017-09-19,40,19.0,2017,9,38,1,
2017-09-20,40,31.0,2017,9,38,2,
2017-09-21,40,37.0,2017,9,38,3,
2017-09-22,40,27.0,2017,9,38,4,
2017-09-23,40,38.0,2017,9,38,5,
2017-09-24,40,34.0,2017,9,38,6,
2017-09-25,40,21.0,2017,9,39,0,
2017-09-26,40,27.0,2017,9,39,1,
2017-09-27,40,25.0,2017,9,39,2,
2017-09-28,40,31.0,2017,9,39,3,
2017-09-29,40,42.0,2017,9,39,4,
2017-09-30,40,38.0,2017,9,39,5,
2017-10-01,40,37.0,2017,10,39,6,
2017-10-02,40,23.0,2017,10,40,0,
2017-10-03,40,28.0,2017,10,40,1,
2017-10-04,40,35.0,2017,10,40,2,
2017-10-05,40,38.0,2017,10,40,3,
2017-10-06,40,30.0,2017,10,40,4,
2017-10-07,40,32.0,2017,10,40,5,
2017-10-08,40,41.0,2017,10,40,6,
2017-10-09,40,20.0,2017,10,41,0,
2017-10-10,40,22.0,2017,10,41,1,
2017-10-11,40,28.0,2017,10,41,2,
2017-10-12,40,20.0,2017,10,41,3,
2017-10-13,40,31.0,2017,10,41,4,
2017-10-14,40,28.0,2017,10,41,5,
2017-10-15,40,47.0,2017,10,41,6,
2017-10-16,40,17.0,2017,10,42,0,
2017-10-17,40,25.0,2017,10,42,1,
2017-10-18,40,35.0,2017,10,42,2,
2017-10-19,40,19.0,2017,10,42,3,
2017-10-20,40,35.0,2017,10,42,4,
2017-10-21,40,40.0,2017,10,42,5,
2017-10-22,40,32.0,2017,10,42,6,
2017-10-23,40,28.0,2017,10,43,0,
2017-10-24,40,18.0,2017,10,43,1,
2017-10-25,40,27.0,2017,10,43,2,
2017-10-26,40,33.0,2017,10,43,3,
2017-10-27,40,37.0,2017,10,43,4,
2017-10-28,40,33.0,2017,10,43,5,
2017-10-29,40,40.0,2017,10,43,6,
2017-10-30,40,21.0,2017,10,44,0,
2017-10-31,40,17.0,2017,10,44,1,
2017-11-01,40,33.0,2017,11,44,2,
2017-11-02,40,30.0,2017,11,44,3,
2017-11-03,40,27.0,2017,11,44,4,
2017-11-04,40,45.0,2017,11,44,5,
2017-11-05,40,28.0,2017,11,44,6,
2017-11-06,40,20.0,2017,11,45,0,
2017-11-07,40,32.0,2017,11,45,1,
2017-11-08,40,33.0,2017,11,45,2,
2017-11-09,40,32.0,2017,11,45,3,
2017-11-10,40,31.0,2017,11,45,4,
2017-11-11,40,33.0,2017,11,45,5,
2017-11-12,40,44.0,2017,11,45,6,
2017-11-13,40,28.0,2017,11,46,0,
2017-11-14,40,36.0,2017,11,46,1,
2017-11-15,40,27.0,2017,11,46,2,
2017-11-16,40,37.0,2017,11,46,3,
2017-11-17,40,27.0,2017,11,46,4,
2017-11-18,40,37.0,2017,11,46,5,
2017-11-19,40,41.0,2017,11,46,6,
2017-11-20,40,20.0,2017,11,47,0,
2017-11-21,40,28.0,2017,11,47,1,
2017-11-22,40,29.0,2017,11,47,2,
2017-11-23,40,32.0,2017,11,47,3,
2017-11-24,40,26.0,2017,11,47,4,
2017-11-25,40,40.0,2017,11,47,5,
2017-11-26,40,28.0,2017,11,47,6,
2017-11-27,40,27.0,2017,11,48,0,
2017-11-28,40,23.0,2017,11,48,1,
2017-11-29,40,24.0,2017,11,48,2,
2017-11-30,40,29.0,2017,11,48,3,
2017-12-01,40,22.0,2017,12,48,4,
2017-12-02,40,33.0,2017,12,48,5,
2017-12-03,40,22.0,2017,12,48,6,
2017-12-04,40,12.0,2017,12,49,0,
2017-12-05,40,22.0,2017,12,49,1,
2017-12-06,40,19.0,2017,12,49,2,
2017-12-07,40,18.0,2017,12,49,3,
2017-12-08,40,27.0,2017,12,49,4,
2017-12-09,40,26.0,2017,12,49,5,
2017-12-10,40,21.0,2017,12,49,6,
2017-12-11,40,22.0,2017,12,50,0,
2017-12-12,40,17.0,2017,12,50,1,
2017-12-13,40,17.0,2017,12,50,2,
2017-12-14,40,20.0,2017,12,50,3,
2017-12-15,40,21.0,2017,12,50,4,
2017-12-16,40,26.0,2017,12,50,5,
2017-12-17,40,29.0,2017,12,50,6,
2017-12-18,40,20.0,2017,12,51,0,
2017-12-19,40,20.0,2017,12,51,1,
2017-12-20,40,20.0,2017,12,51,2,
2017-12-21,40,20.0,2017,12,51,3,
2017-12-22,40,23.0,2017,12,51,4,
2017-12-23,40,26.0,2017,12,51,5,
2017-12-24,40,22.0,2017,12,51,6,
2017-12-25,40,20.0,2017,12,52,0,
2017-12-26,40,14.0,2017,12,52,1,
2017-12-27,40,24.0,2017,12,52,2,
2017-12-28,40,28.0,2017,12,52,3,
2017-12-29,40,22.0,2017,12,52,4,
2017-12-30,40,18.0,2017,12,52,5,
2017-12-31,40,40.0,2017,12,52,6,
2013-01-01,41,6.0,2013,1,1,1,
2013-01-02,41,15.0,2013,1,1,2,
2013-01-03,41,5.0,2013,1,1,3,
2013-01-04,41,9.0,2013,1,1,4,
2013-01-05,41,13.0,2013,1,1,5,
2013-01-06,41,12.0,2013,1,1,6,
2013-01-07,41,5.0,2013,1,2,0,
2013-01-08,41,8.0,2013,1,2,1,
2013-01-09,41,14.0,2013,1,2,2,
2013-01-10,41,15.0,2013,1,2,3,
2013-01-11,41,11.0,2013,1,2,4,
2013-01-12,41,20.0,2013,1,2,5,
2013-01-13,41,12.0,2013,1,2,6,
2013-01-14,41,5.0,2013,1,3,0,
2013-01-15,41,14.0,2013,1,3,1,
2013-01-16,41,4.0,2013,1,3,2,
2013-01-17,41,10.0,2013,1,3,3,
2013-01-18,41,7.0,2013,1,3,4,
2013-01-19,41,9.0,2013,1,3,5,
2013-01-20,41,9.0,2013,1,3,6,
2013-01-21,41,14.0,2013,1,4,0,
2013-01-22,41,10.0,2013,1,4,1,
2013-01-23,41,13.0,2013,1,4,2,
2013-01-24,41,11.0,2013,1,4,3,
2013-01-25,41,16.0,2013,1,4,4,
2013-01-26,41,6.0,2013,1,4,5,
2013-01-27,41,15.0,2013,1,4,6,
2013-01-28,41,10.0,2013,1,5,0,
2013-01-29,41,14.0,2013,1,5,1,
2013-01-30,41,3.0,2013,1,5,2,
2013-01-31,41,13.0,2013,1,5,3,
2013-02-01,41,13.0,2013,2,5,4,
2013-02-02,41,16.0,2013,2,5,5,
2013-02-03,41,12.0,2013,2,5,6,
2013-02-04,41,7.0,2013,2,6,0,
2013-02-05,41,12.0,2013,2,6,1,
2013-02-06,41,9.0,2013,2,6,2,
2013-02-07,41,14.0,2013,2,6,3,
2013-02-08,41,13.0,2013,2,6,4,
2013-02-09,41,17.0,2013,2,6,5,
2013-02-10,41,16.0,2013,2,6,6,
2013-02-11,41,11.0,2013,2,7,0,
2013-02-12,41,12.0,2013,2,7,1,
2013-02-13,41,12.0,2013,2,7,2,
2013-02-14,41,10.0,2013,2,7,3,
2013-02-15,41,13.0,2013,2,7,4,
2013-02-16,41,17.0,2013,2,7,5,
2013-02-17,41,17.0,2013,2,7,6,
2013-02-18,41,16.0,2013,2,8,0,
2013-02-19,41,15.0,2013,2,8,1,
2013-02-20,41,5.0,2013,2,8,2,
2013-02-21,41,19.0,2013,2,8,3,
2013-02-22,41,9.0,2013,2,8,4,
2013-02-23,41,17.0,2013,2,8,5,
2013-02-24,41,9.0,2013,2,8,6,
2013-02-25,41,7.0,2013,2,9,0,
2013-02-26,41,8.0,2013,2,9,1,
2013-02-27,41,9.0,2013,2,9,2,
2013-02-28,41,7.0,2013,2,9,3,
2013-03-01,41,21.0,2013,3,9,4,
2013-03-02,41,20.0,2013,3,9,5,
2013-03-03,41,16.0,2013,3,9,6,
2013-03-04,41,13.0,2013,3,10,0,
2013-03-05,41,16.0,2013,3,10,1,
2013-03-06,41,14.0,2013,3,10,2,
2013-03-07,41,13.0,2013,3,10,3,
2013-03-08,41,27.0,2013,3,10,4,
2013-03-09,41,18.0,2013,3,10,5,
2013-03-10,41,19.0,2013,3,10,6,
2013-03-11,41,8.0,2013,3,11,0,
2013-03-12,41,21.0,2013,3,11,1,
2013-03-13,41,9.0,2013,3,11,2,
2013-03-14,41,10.0,2013,3,11,3,
2013-03-15,41,14.0,2013,3,11,4,
2013-03-16,41,8.0,2013,3,11,5,
2013-03-17,41,23.0,2013,3,11,6,
2013-03-18,41,18.0,2013,3,12,0,
2013-03-19,41,15.0,2013,3,12,1,
2013-03-20,41,15.0,2013,3,12,2,
2013-03-21,41,16.0,2013,3,12,3,
2013-03-22,41,17.0,2013,3,12,4,
2013-03-23,41,20.0,2013,3,12,5,
2013-03-24,41,22.0,2013,3,12,6,
2013-03-25,41,20.0,2013,3,13,0,
2013-03-26,41,12.0,2013,3,13,1,
2013-03-27,41,12.0,2013,3,13,2,
2013-03-28,41,20.0,2013,3,13,3,
2013-03-29,41,22.0,2013,3,13,4,
2013-03-30,41,14.0,2013,3,13,5,
2013-03-31,41,16.0,2013,3,13,6,
2013-04-01,41,19.0,2013,4,14,0,
2013-04-02,41,12.0,2013,4,14,1,
2013-04-03,41,18.0,2013,4,14,2,
2013-04-04,41,13.0,2013,4,14,3,
2013-04-05,41,25.0,2013,4,14,4,
2013-04-06,41,14.0,2013,4,14,5,
2013-04-07,41,22.0,2013,4,14,6,
2013-04-08,41,11.0,2013,4,15,0,
2013-04-09,41,16.0,2013,4,15,1,
2013-04-10,41,17.0,2013,4,15,2,
2013-04-11,41,16.0,2013,4,15,3,
2013-04-12,41,21.0,2013,4,15,4,
2013-04-13,41,26.0,2013,4,15,5,
2013-04-14,41,19.0,2013,4,15,6,
2013-04-15,41,16.0,2013,4,16,0,
2013-04-16,41,17.0,2013,4,16,1,
2013-04-17,41,22.0,2013,4,16,2,
2013-04-18,41,19.0,2013,4,16,3,
2013-04-19,41,14.0,2013,4,16,4,
2013-04-20,41,13.0,2013,4,16,5,
2013-04-21,41,13.0,2013,4,16,6,
2013-04-22,41,20.0,2013,4,17,0,
2013-04-23,41,15.0,2013,4,17,1,
2013-04-24,41,21.0,2013,4,17,2,
2013-04-25,41,11.0,2013,4,17,3,
2013-04-26,41,23.0,2013,4,17,4,
2013-04-27,41,9.0,2013,4,17,5,
2013-04-28,41,26.0,2013,4,17,6,
2013-04-29,41,23.0,2013,4,18,0,
2013-04-30,41,16.0,2013,4,18,1,
2013-05-01,41,23.0,2013,5,18,2,
2013-05-02,41,17.0,2013,5,18,3,
2013-05-03,41,25.0,2013,5,18,4,
2013-05-04,41,25.0,2013,5,18,5,
2013-05-05,41,21.0,2013,5,18,6,
2013-05-06,41,17.0,2013,5,19,0,
2013-05-07,41,25.0,2013,5,19,1,
2013-05-08,41,11.0,2013,5,19,2,
2013-05-09,41,15.0,2013,5,19,3,
2013-05-10,41,22.0,2013,5,19,4,
2013-05-11,41,19.0,2013,5,19,5,
2013-05-12,41,18.0,2013,5,19,6,
2013-05-13,41,11.0,2013,5,20,0,
2013-05-14,41,17.0,2013,5,20,1,
2013-05-15,41,15.0,2013,5,20,2,
2013-05-16,41,18.0,2013,5,20,3,
2013-05-17,41,28.0,2013,5,20,4,
2013-05-18,41,25.0,2013,5,20,5,
2013-05-19,41,18.0,2013,5,20,6,
2013-05-20,41,10.0,2013,5,21,0,
2013-05-21,41,21.0,2013,5,21,1,
2013-05-22,41,15.0,2013,5,21,2,
2013-05-23,41,22.0,2013,5,21,3,
2013-05-24,41,21.0,2013,5,21,4,
2013-05-25,41,27.0,2013,5,21,5,
2013-05-26,41,21.0,2013,5,21,6,
2013-05-27,41,13.0,2013,5,22,0,
2013-05-28,41,8.0,2013,5,22,1,
2013-05-29,41,17.0,2013,5,22,2,
2013-05-30,41,22.0,2013,5,22,3,
2013-05-31,41,29.0,2013,5,22,4,
2013-06-01,41,21.0,2013,6,22,5,
2013-06-02,41,13.0,2013,6,22,6,
2013-06-03,41,12.0,2013,6,23,0,
2013-06-04,41,30.0,2013,6,23,1,
2013-06-05,41,28.0,2013,6,23,2,
2013-06-06,41,19.0,2013,6,23,3,
2013-06-07,41,26.0,2013,6,23,4,
2013-06-08,41,29.0,2013,6,23,5,
2013-06-09,41,31.0,2013,6,23,6,
2013-06-10,41,17.0,2013,6,24,0,
2013-06-11,41,22.0,2013,6,24,1,
2013-06-12,41,25.0,2013,6,24,2,
2013-06-13,41,14.0,2013,6,24,3,
2013-06-14,41,22.0,2013,6,24,4,
2013-06-15,41,19.0,2013,6,24,5,
2013-06-16,41,22.0,2013,6,24,6,
2013-06-17,41,25.0,2013,6,25,0,
2013-06-18,41,19.0,2013,6,25,1,
2013-06-19,41,14.0,2013,6,25,2,
2013-06-20,41,31.0,2013,6,25,3,
2013-06-21,41,16.0,2013,6,25,4,
2013-06-22,41,31.0,2013,6,25,5,
2013-06-23,41,23.0,2013,6,25,6,
2013-06-24,41,14.0,2013,6,26,0,
2013-06-25,41,23.0,2013,6,26,1,
2013-06-26,41,11.0,2013,6,26,2,
2013-06-27,41,18.0,2013,6,26,3,
2013-06-28,41,22.0,2013,6,26,4,
2013-06-29,41,18.0,2013,6,26,5,
2013-06-30,41,24.0,2013,6,26,6,
2013-07-01,41,18.0,2013,7,27,0,
2013-07-02,41,15.0,2013,7,27,1,
2013-07-03,41,29.0,2013,7,27,2,
2013-07-04,41,24.0,2013,7,27,3,
2013-07-05,41,17.0,2013,7,27,4,
2013-07-06,41,19.0,2013,7,27,5,
2013-07-07,41,19.0,2013,7,27,6,
2013-07-08,41,19.0,2013,7,28,0,
2013-07-09,41,15.0,2013,7,28,1,
2013-07-10,41,18.0,2013,7,28,2,
2013-07-11,41,17.0,2013,7,28,3,
2013-07-12,41,21.0,2013,7,28,4,
2013-07-13,41,22.0,2013,7,28,5,
2013-07-14,41,23.0,2013,7,28,6,
2013-07-15,41,24.0,2013,7,29,0,
2013-07-16,41,17.0,2013,7,29,1,
2013-07-17,41,21.0,2013,7,29,2,
2013-07-18,41,26.0,2013,7,29,3,
2013-07-19,41,27.0,2013,7,29,4,
2013-07-20,41,27.0,2013,7,29,5,
2013-07-21,41,28.0,2013,7,29,6,
2013-07-22,41,17.0,2013,7,30,0,
2013-07-23,41,12.0,2013,7,30,1,
2013-07-24,41,16.0,2013,7,30,2,
2013-07-25,41,26.0,2013,7,30,3,
2013-07-26,41,30.0,2013,7,30,4,
2013-07-27,41,34.0,2013,7,30,5,
2013-07-28,41,21.0,2013,7,30,6,
2013-07-29,41,21.0,2013,7,31,0,
2013-07-30,41,20.0,2013,7,31,1,
2013-07-31,41,18.0,2013,7,31,2,
2013-08-01,41,24.0,2013,8,31,3,
2013-08-02,41,18.0,2013,8,31,4,
2013-08-03,41,29.0,2013,8,31,5,
2013-08-04,41,19.0,2013,8,31,6,
2013-08-05,41,21.0,2013,8,32,0,
2013-08-06,41,22.0,2013,8,32,1,
2013-08-07,41,22.0,2013,8,32,2,
2013-08-08,41,16.0,2013,8,32,3,
2013-08-09,41,15.0,2013,8,32,4,
2013-08-10,41,21.0,2013,8,32,5,
2013-08-11,41,16.0,2013,8,32,6,
2013-08-12,41,13.0,2013,8,33,0,
2013-08-13,41,8.0,2013,8,33,1,
2013-08-14,41,14.0,2013,8,33,2,
2013-08-15,41,16.0,2013,8,33,3,
2013-08-16,41,22.0,2013,8,33,4,
2013-08-17,41,22.0,2013,8,33,5,
2013-08-18,41,17.0,2013,8,33,6,
2013-08-19,41,13.0,2013,8,34,0,
2013-08-20,41,17.0,2013,8,34,1,
2013-08-21,41,19.0,2013,8,34,2,
2013-08-22,41,22.0,2013,8,34,3,
2013-08-23,41,26.0,2013,8,34,4,
2013-08-24,41,22.0,2013,8,34,5,
2013-08-25,41,21.0,2013,8,34,6,
2013-08-26,41,11.0,2013,8,35,0,
2013-08-27,41,20.0,2013,8,35,1,
2013-08-28,41,19.0,2013,8,35,2,
2013-08-29,41,24.0,2013,8,35,3,
2013-08-30,41,22.0,2013,8,35,4,
2013-08-31,41,16.0,2013,8,35,5,
2013-09-01,41,25.0,2013,9,35,6,
2013-09-02,41,21.0,2013,9,36,0,
2013-09-03,41,21.0,2013,9,36,1,
2013-09-04,41,17.0,2013,9,36,2,
2013-09-05,41,11.0,2013,9,36,3,
2013-09-06,41,18.0,2013,9,36,4,
2013-09-07,41,23.0,2013,9,36,5,
2013-09-08,41,15.0,2013,9,36,6,
2013-09-09,41,15.0,2013,9,37,0,
2013-09-10,41,11.0,2013,9,37,1,
2013-09-11,41,20.0,2013,9,37,2,
2013-09-12,41,16.0,2013,9,37,3,
2013-09-13,41,20.0,2013,9,37,4,
2013-09-14,41,21.0,2013,9,37,5,
2013-09-15,41,13.0,2013,9,37,6,
2013-09-16,41,12.0,2013,9,38,0,
2013-09-17,41,19.0,2013,9,38,1,
2013-09-18,41,8.0,2013,9,38,2,
2013-09-19,41,19.0,2013,9,38,3,
2013-09-20,41,24.0,2013,9,38,4,
2013-09-21,41,20.0,2013,9,38,5,
2013-09-22,41,20.0,2013,9,38,6,
2013-09-23,41,17.0,2013,9,39,0,
2013-09-24,41,25.0,2013,9,39,1,
2013-09-25,41,17.0,2013,9,39,2,
2013-09-26,41,15.0,2013,9,39,3,
2013-09-27,41,23.0,2013,9,39,4,
2013-09-28,41,13.0,2013,9,39,5,
2013-09-29,41,15.0,2013,9,39,6,
2013-09-30,41,15.0,2013,9,40,0,
2013-10-01,41,15.0,2013,10,40,1,
2013-10-02,41,16.0,2013,10,40,2,
2013-10-03,41,16.0,2013,10,40,3,
2013-10-04,41,16.0,2013,10,40,4,
2013-10-05,41,20.0,2013,10,40,5,
2013-10-06,41,23.0,2013,10,40,6,
2013-10-07,41,15.0,2013,10,41,0,
2013-10-08,41,10.0,2013,10,41,1,
2013-10-09,41,18.0,2013,10,41,2,
2013-10-10,41,12.0,2013,10,41,3,
2013-10-11,41,22.0,2013,10,41,4,
2013-10-12,41,16.0,2013,10,41,5,
2013-10-13,41,14.0,2013,10,41,6,
2013-10-14,41,12.0,2013,10,42,0,
2013-10-15,41,19.0,2013,10,42,1,
2013-10-16,41,13.0,2013,10,42,2,
2013-10-17,41,15.0,2013,10,42,3,
2013-10-18,41,17.0,2013,10,42,4,
2013-10-19,41,17.0,2013,10,42,5,
2013-10-20,41,20.0,2013,10,42,6,
2013-10-21,41,13.0,2013,10,43,0,
2013-10-22,41,18.0,2013,10,43,1,
2013-10-23,41,10.0,2013,10,43,2,
2013-10-24,41,23.0,2013,10,43,3,
2013-10-25,41,17.0,2013,10,43,4,
2013-10-26,41,18.0,2013,10,43,5,
2013-10-27,41,22.0,2013,10,43,6,
2013-10-28,41,12.0,2013,10,44,0,
2013-10-29,41,14.0,2013,10,44,1,
2013-10-30,41,19.0,2013,10,44,2,
2013-10-31,41,14.0,2013,10,44,3,
2013-11-01,41,12.0,2013,11,44,4,
2013-11-02,41,18.0,2013,11,44,5,
2013-11-03,41,18.0,2013,11,44,6,
2013-11-04,41,12.0,2013,11,45,0,
2013-11-05,41,14.0,2013,11,45,1,
2013-11-06,41,16.0,2013,11,45,2,
2013-11-07,41,16.0,2013,11,45,3,
2013-11-08,41,15.0,2013,11,45,4,
2013-11-09,41,19.0,2013,11,45,5,
2013-11-10,41,20.0,2013,11,45,6,
2013-11-11,41,21.0,2013,11,46,0,
2013-11-12,41,20.0,2013,11,46,1,
2013-11-13,41,20.0,2013,11,46,2,
2013-11-14,41,22.0,2013,11,46,3,
2013-11-15,41,21.0,2013,11,46,4,
2013-11-16,41,10.0,2013,11,46,5,
2013-11-17,41,26.0,2013,11,46,6,
2013-11-18,41,16.0,2013,11,47,0,
2013-11-19,41,18.0,2013,11,47,1,
2013-11-20,41,20.0,2013,11,47,2,
2013-11-21,41,22.0,2013,11,47,3,
2013-11-22,41,25.0,2013,11,47,4,
2013-11-23,41,14.0,2013,11,47,5,
2013-11-24,41,19.0,2013,11,47,6,
2013-11-25,41,12.0,2013,11,48,0,
2013-11-26,41,16.0,2013,11,48,1,
2013-11-27,41,16.0,2013,11,48,2,
2013-11-28,41,15.0,2013,11,48,3,
2013-11-29,41,13.0,2013,11,48,4,
2013-11-30,41,22.0,2013,11,48,5,
2013-12-01,41,18.0,2013,12,48,6,
2013-12-02,41,13.0,2013,12,49,0,
2013-12-03,41,14.0,2013,12,49,1,
2013-12-04,41,15.0,2013,12,49,2,
2013-12-05,41,14.0,2013,12,49,3,
2013-12-06,41,12.0,2013,12,49,4,
2013-12-07,41,11.0,2013,12,49,5,
2013-12-08,41,12.0,2013,12,49,6,
2013-12-09,41,7.0,2013,12,50,0,
2013-12-10,41,7.0,2013,12,50,1,
2013-12-11,41,11.0,2013,12,50,2,
2013-12-12,41,19.0,2013,12,50,3,
2013-12-13,41,10.0,2013,12,50,4,
2013-12-14,41,17.0,2013,12,50,5,
2013-12-15,41,21.0,2013,12,50,6,
2013-12-16,41,13.0,2013,12,51,0,
2013-12-17,41,8.0,2013,12,51,1,
2013-12-18,41,11.0,2013,12,51,2,
2013-12-19,41,9.0,2013,12,51,3,
2013-12-20,41,13.0,2013,12,51,4,
2013-12-21,41,15.0,2013,12,51,5,
2013-12-22,41,14.0,2013,12,51,6,
2013-12-23,41,12.0,2013,12,52,0,
2013-12-24,41,10.0,2013,12,52,1,
2013-12-25,41,15.0,2013,12,52,2,
2013-12-26,41,13.0,2013,12,52,3,
2013-12-27,41,8.0,2013,12,52,4,
2013-12-28,41,20.0,2013,12,52,5,
2013-12-29,41,18.0,2013,12,52,6,
2013-12-30,41,6.0,2013,12,1,0,
2013-12-31,41,13.0,2013,12,1,1,
2014-01-01,41,9.0,2014,1,1,2,
2014-01-02,41,11.0,2014,1,1,3,
2014-01-03,41,15.0,2014,1,1,4,
2014-01-04,41,14.0,2014,1,1,5,
2014-01-05,41,17.0,2014,1,1,6,
2014-01-06,41,8.0,2014,1,2,0,
2014-01-07,41,15.0,2014,1,2,1,
2014-01-08,41,13.0,2014,1,2,2,
2014-01-09,41,12.0,2014,1,2,3,
2014-01-10,41,16.0,2014,1,2,4,
2014-01-11,41,11.0,2014,1,2,5,
2014-01-12,41,11.0,2014,1,2,6,
2014-01-13,41,8.0,2014,1,3,0,
2014-01-14,41,13.0,2014,1,3,1,
2014-01-15,41,8.0,2014,1,3,2,
2014-01-16,41,10.0,2014,1,3,3,
2014-01-17,41,5.0,2014,1,3,4,
2014-01-18,41,9.0,2014,1,3,5,
2014-01-19,41,15.0,2014,1,3,6,
2014-01-20,41,13.0,2014,1,4,0,
2014-01-21,41,7.0,2014,1,4,1,
2014-01-22,41,9.0,2014,1,4,2,
2014-01-23,41,15.0,2014,1,4,3,
2014-01-24,41,14.0,2014,1,4,4,
2014-01-25,41,17.0,2014,1,4,5,
2014-01-26,41,16.0,2014,1,4,6,
2014-01-27,41,7.0,2014,1,5,0,
2014-01-28,41,12.0,2014,1,5,1,
2014-01-29,41,5.0,2014,1,5,2,
2014-01-30,41,12.0,2014,1,5,3,
2014-01-31,41,9.0,2014,1,5,4,
2014-02-01,41,17.0,2014,2,5,5,
2014-02-02,41,21.0,2014,2,5,6,
2014-02-03,41,10.0,2014,2,6,0,
2014-02-04,41,12.0,2014,2,6,1,
2014-02-05,41,11.0,2014,2,6,2,
2014-02-06,41,17.0,2014,2,6,3,
2014-02-07,41,12.0,2014,2,6,4,
2014-02-08,41,19.0,2014,2,6,5,
2014-02-09,41,17.0,2014,2,6,6,
2014-02-10,41,10.0,2014,2,7,0,
2014-02-11,41,9.0,2014,2,7,1,
2014-02-12,41,11.0,2014,2,7,2,
2014-02-13,41,20.0,2014,2,7,3,
2014-02-14,41,14.0,2014,2,7,4,
2014-02-15,41,23.0,2014,2,7,5,
2014-02-16,41,8.0,2014,2,7,6,
2014-02-17,41,15.0,2014,2,8,0,
2014-02-18,41,18.0,2014,2,8,1,
2014-02-19,41,13.0,2014,2,8,2,
2014-02-20,41,4.0,2014,2,8,3,
2014-02-21,41,14.0,2014,2,8,4,
2014-02-22,41,19.0,2014,2,8,5,
2014-02-23,41,11.0,2014,2,8,6,
2014-02-24,41,11.0,2014,2,9,0,
2014-02-25,41,15.0,2014,2,9,1,
2014-02-26,41,18.0,2014,2,9,2,
2014-02-27,41,6.0,2014,2,9,3,
2014-02-28,41,19.0,2014,2,9,4,
2014-03-01,41,20.0,2014,3,9,5,
2014-03-02,41,13.0,2014,3,9,6,
2014-03-03,41,16.0,2014,3,10,0,
2014-03-04,41,16.0,2014,3,10,1,
2014-03-05,41,16.0,2014,3,10,2,
2014-03-06,41,14.0,2014,3,10,3,
2014-03-07,41,13.0,2014,3,10,4,
2014-03-08,41,19.0,2014,3,10,5,
2014-03-09,41,25.0,2014,3,10,6,
2014-03-10,41,10.0,2014,3,11,0,
2014-03-11,41,17.0,2014,3,11,1,
2014-03-12,41,25.0,2014,3,11,2,
2014-03-13,41,13.0,2014,3,11,3,
2014-03-14,41,17.0,2014,3,11,4,
2014-03-15,41,20.0,2014,3,11,5,
2014-03-16,41,14.0,2014,3,11,6,
2014-03-17,41,17.0,2014,3,12,0,
2014-03-18,41,24.0,2014,3,12,1,
2014-03-19,41,16.0,2014,3,12,2,
